TAG_CODE,CAPTURE_CODE,MARCH_FLAG,APR_FLAG,MAY_FLAG,JUNE_FLAG,JULY_FLAG,AUGUST_FLAG,SEP_FLAG,SOCKEYE_FLAG,HATCHERY_REARED,SS_FLAG,LENGTH_MM
3DD.003D4245A3,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D42565F,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D424378,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003C099038,0,0,0,1,0,0,0,0,1,0,1,130
3DD.003D47E0B9,0,0,0,1,0,0,0,0,1,1,0,137
3DD.003C09977F,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D424FC5,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003D281513,0,0,1,0,0,0,0,0,0,0,0,131
3DD.003C09A971,0,0,0,0,0,0,0,1,1,1,1,107
3DD.003D423DE7,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003C09A975,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D280F4B,0,0,1,0,0,0,0,0,0,0,0,134
3DD.003D425496,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D47E5D0,0,0,0,0,0,0,0,0,0,0,1,92
3DD.003D424756,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D424E49,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D425365,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D47DDEA,0,0,1,0,0,0,0,0,1,0,1,194
3DD.003C09A989,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D423F1A,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C099CD7,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D425578,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D4241D9,0,0,0,0,0,0,0,1,1,1,1,96
384.3B23AC8FB4,0,0,0,0,1,0,0,0,0,0,0,126
3DD.003C099CBD,0,0,0,0,0,0,0,1,1,1,1,111
3DD.003C0995F0,0,0,0,0,1,0,0,0,1,0,1,143
3DD.003D424AE6,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003C099548,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424876,0,0,0,0,0,0,0,1,1,1,1,81
3DD.003C099F77,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424676,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D4244B3,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003C09A058,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003D425793,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D42529E,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D2813C6,0,0,0,1,0,0,0,0,0,0,1,140
384.3B23A92ADA,0,0,0,1,0,0,0,0,0,0,0,113
3DD.003D42495A,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D42496F,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D42415F,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D4240D0,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003C09A9B0,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D28168C,0,0,1,0,0,0,0,0,0,0,0,125
3DD.003D424678,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D282B22,0,0,0,1,0,0,0,0,0,0,1,125
3DD.003D424E4D,0,0,0,0,0,0,0,1,1,1,1,111
3DD.003D424FB7,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D281391,0,0,0,1,0,0,0,0,0,0,1,138
3DD.003D47DDC9,0,0,1,0,0,0,0,0,1,0,1,119
3DD.003D4258F9,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D281E60,0,0,1,0,0,0,0,0,0,0,0,126
3DD.003D423F97,0,0,0,0,0,0,0,1,1,1,1,104
384.3B23A5007A,0,0,0,0,1,0,0,0,0,0,0,117
3DD.003C099CF1,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D425580,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003C09A6F6,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D47D7EC,0,0,1,0,0,0,0,0,1,0,1,100
3DD.003D425115,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003C09AA8E,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003BF66B42,0,1,0,0,0,0,0,0,0,0,0,120
3DD.003C09AAD2,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003C09A078,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D4245E0,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003C09A8FA,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D425020,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D42440D,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003D47DFCF,0,0,0,0,0,0,0,0,0,0,1,103
3DD.003D47DFA5,0,0,0,0,0,0,0,0,0,0,1,95
3DD.003D424F53,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D423F5A,0,0,0,0,0,0,0,1,1,1,1,82
3DD.003D425510,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D4251A7,0,0,0,0,0,0,0,1,1,1,1,90
384.3B23AFAB34,0,0,0,0,1,0,0,0,0,0,0,123
3DD.003D47DFA8,0,0,0,0,0,0,0,0,0,0,1,97
3DD.003D42506C,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003D4256A0,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003BEA13E7,0,0,0,1,0,0,0,0,0,0,0,131
3DD.003D42560E,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D281C04,0,0,1,0,0,0,0,0,1,0,1,125
3DD.003D424DF3,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D47E38E,0,0,0,0,0,0,0,0,0,0,1,95
3DD.003C09A0CF,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003C099BCF,0,0,0,0,1,0,0,0,1,0,1,152
3DD.003C0994C9,0,0,0,0,0,0,0,1,1,1,1,86
384.3B23998C51,0,0,0,1,0,0,0,0,0,0,0,108
3DD.003C09A73E,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D424364,0,0,0,0,0,0,0,1,1,1,1,98
384.3B23B02787,0,0,0,0,1,0,0,0,0,0,0,120
3DD.003C099631,0,0,0,0,1,0,0,0,1,0,1,152
384.3B23A7C772,0,0,0,0,1,0,0,0,0,0,0,131
3DD.003D425874,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003C09A087,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D5C70B4,0,0,0,1,0,0,0,0,1,0,1,122
3DD.003D42403E,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003BEA158C,0,0,0,1,0,0,0,0,0,0,0,125
3DD.003C09955B,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003C09A943,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D424059,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D423F59,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D425168,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D425684,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D423D96,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D424FB1,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D42442D,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D47DDD6,0,0,1,0,0,0,0,0,1,0,1,122
3DD.003D281DF2,0,0,0,1,0,0,0,0,1,0,1,163
3DD.003D47E584,0,0,0,0,0,0,0,0,0,0,1,87
3DD.003D47DDE7,0,0,1,0,0,0,0,0,1,0,1,212
3DD.003D5C6C90,0,0,0,1,0,0,0,0,1,0,1,215
3DD.003BEA1307,0,0,0,1,0,0,0,0,0,0,0,143
3DD.003D423F3F,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D424838,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D281D86,0,0,0,1,0,0,0,0,0,0,1,127
3DD.003D424C66,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003C099B17,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D47DB28,0,0,1,0,0,0,0,0,1,1,0,110
3DD.003D424CA8,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003D42535F,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D42552B,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D4246FD,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003C099CF0,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003C09972D,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003D424444,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003C09AAA6,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003C099BFA,0,0,0,0,1,0,0,0,1,0,1,268
3DD.003D424262,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D4257EC,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D424BE9,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D4251AB,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D4251C4,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003BEA134A,0,0,0,1,0,0,0,0,0,0,0,142
3DD.003C09B6A4,0,0,1,0,0,0,0,0,0,0,0,160
3DD.003D424E95,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D423FAF,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003C09A74E,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003C09A061,0,0,0,0,0,0,0,1,1,1,1,74
3DD.003C099BD0,0,0,0,0,1,0,0,0,1,0,1,144
3DD.003D282B43,0,0,0,1,0,0,0,0,1,0,1,160
3DD.003D4248F9,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003C0995D2,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003C09A896,0,0,1,0,0,0,0,0,1,0,1,118
3DD.003C099653,0,0,0,0,1,0,0,0,1,0,1,111
3DD.003D4258B5,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003C099AB1,0,0,0,0,0,0,0,1,1,1,1,84
3DD.003D5C6B1E,0,0,0,0,1,0,0,0,1,0,1,126
3DD.003D5C6B40,0,0,0,0,1,0,0,0,1,0,1,174
3DD.003C099BF9,0,0,0,0,1,0,0,0,1,0,1,152
3DD.003D4257D8,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003D423F93,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D281FAE,0,0,1,0,0,0,0,0,0,0,1,255
384.3B23A2C1FE,0,0,0,0,1,0,0,0,0,0,0,116
3DD.003BE9E842,0,0,0,1,0,0,0,0,0,0,0,132
3DD.003D424476,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003BE9E39F,0,0,0,0,1,0,0,0,0,1,1,160
3DD.003C09A066,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D4248B7,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D4248AC,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D281372,0,0,0,1,0,0,0,0,0,0,1,135
3DD.003C09AB49,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003C0996E6,0,0,0,0,0,0,0,1,1,1,1,112
3DD.003C099EC6,0,0,0,0,0,0,0,1,1,1,1,101
384.3B23A44FF1,0,0,0,1,0,0,0,0,0,0,0,110
3DD.003D424BFE,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003C0998CA,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003BEA1508,0,0,0,0,1,0,0,0,0,0,0,144
3DD.003D423EC2,0,0,0,0,0,0,0,1,1,1,1,110
384.3B2396AF6A,0,0,0,1,0,0,0,0,0,0,0,104
3DD.003BC91E01,0,0,0,1,0,0,0,0,0,0,0,104
3DD.003D28054A,0,0,1,0,0,0,0,0,0,0,0,136
384.3B23A5CAA9,1,0,0,1,0,0,0,0,0,0,0,106
3DD.003BC91DE9,1,0,0,0,1,0,0,0,0,0,0,131
3DD.003BE9E816,1,0,1,0,0,0,0,0,0,0,0,151
3DD.003BE9E917,1,0,0,1,0,0,0,0,0,0,0,119
3DD.003BE9E989,1,0,1,0,0,0,0,0,0,0,0,110
3DD.003BE9EBA6,1,0,0,1,0,0,0,0,0,0,0,141
3DD.003BEA13B0,1,0,1,0,0,0,0,0,0,0,0,114
3DD.003BEA14D2,1,0,1,0,0,0,0,0,0,0,0,122
3DD.003BEA14C3,1,0,0,0,1,0,0,0,0,0,0,140
3DD.003BEA15F9,1,0,0,1,0,0,0,0,0,0,0,141
3DD.003BF697F8,1,1,0,0,0,0,0,0,0,0,0,122
3DD.003BEA164C,1,0,0,1,0,0,0,0,0,0,0,132
3DD.003BEA16A6,1,0,0,0,1,0,0,0,0,0,0,132
3DD.003BF66B13,0,0,0,1,0,0,0,0,0,0,0,132
3DD.003C0990BD,0,0,1,0,0,0,0,0,1,1,0,174
3DD.003C0995B7,1,0,0,0,0,0,0,1,1,1,1,100
3DD.003C09A964,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C09A0AB,1,0,0,0,0,0,0,1,1,1,1,96
3DD.003C09AC9A,0,0,1,0,0,0,0,0,1,1,0,183
3DD.003C09B8D2,0,0,0,1,0,0,0,0,1,1,0,175
3DD.003D280606,1,0,1,0,0,0,0,0,0,0,0,139
3DD.003D2807D4,1,0,0,1,0,0,0,0,0,0,0,136
3DD.003D281110,1,0,1,0,0,0,0,0,0,0,0,132
3DD.003D28166D,1,1,0,0,0,0,0,0,0,0,0,106
3DD.003D28166F,1,0,1,0,0,0,0,0,0,0,0,122
3DD.003D424931,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003BE9E9EA,0,0,0,0,1,0,0,0,0,1,1,141
3DD.003D281F8A,0,0,0,1,0,0,0,0,0,0,1,134
3DD.003C09A93D,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003C09AAE1,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003D281025,0,0,1,0,0,0,0,0,0,0,0,123
3DD.003D424A68,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D42402E,0,0,0,0,0,0,0,1,1,1,1,112
3DD.003BF19BD1,0,0,0,1,0,0,0,0,0,0,1,135
3DD.003D5C70AC,0,0,0,1,0,0,0,0,1,0,1,227
3DD.003D425026,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003D47D7D4,0,0,1,0,0,0,0,0,1,0,1,104
384.3B2398D1EE,0,0,0,1,0,0,0,0,0,0,0,111
3DD.003D4255ED,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424518,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D2809B1,0,0,1,0,0,0,0,0,0,0,0,118
3DD.003D423FD4,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D4254BD,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D281BE1,0,0,0,1,0,0,0,0,1,0,1,144
3DD.003D425433,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D281F5C,0,0,0,1,0,0,0,0,0,0,1,146
3DD.003C099720,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003BEA1301,0,0,0,0,1,0,0,0,0,0,1,151
3DD.003D47DFB3,0,0,0,0,0,0,0,0,0,0,1,101
3DD.003D280EDB,0,0,1,0,0,0,0,0,0,0,0,111
3DD.003C099CD2,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D4246A8,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D4243F3,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D42576C,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D424B5D,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C099F95,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C09A53F,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D4253E2,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D4252FA,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D424858,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D47DFCE,0,0,0,0,0,0,0,0,0,0,1,92
3DD.003D42497C,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C099CA5,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003D480CDB,0,0,0,1,0,0,0,0,1,1,0,142
3DD.003BC91DF1,0,0,0,0,1,0,0,0,0,0,0,121
3DD.003D4251ED,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D352E3B,0,0,0,0,0,0,0,0,0,0,1,86
3DD.003BE9E188,0,0,0,0,1,0,0,0,0,1,1,151
3DD.003C0997AA,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D425716,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D280F37,0,1,0,0,0,0,0,0,0,0,0,118
384.3B2395BBE9,0,0,0,1,0,0,0,0,0,0,0,116
3DD.003D424A85,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C099B99,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D47D7E9,0,0,1,0,0,0,0,0,1,0,1,101
3DD.003D480C41,0,0,1,0,0,0,0,0,1,1,0,161
3DD.003D423F7B,0,0,0,0,0,0,0,1,1,1,1,108
3DD.003D423E64,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003C09A6DF,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D424921,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D5C6EAD,0,0,0,1,0,0,0,0,1,0,1,112
3DD.003D424215,0,0,0,0,0,0,0,1,1,1,1,95
384.3B23A2EA2C,1,0,0,1,0,0,0,0,0,0,0,112
3DD.003C099B68,1,0,0,0,0,0,0,1,1,1,1,100
3DD.003D2811AE,1,0,1,0,0,0,0,0,0,0,0,138
3DD.003D423E3F,1,0,0,0,0,0,0,1,1,1,1,95
3DD.003D423E85,1,0,0,0,0,0,0,1,1,1,1,89
3DD.003D423FC9,0,0,0,0,0,0,0,1,1,1,1,108
3DD.003D5C6B4D,0,0,0,0,1,0,0,0,1,0,1,165
3DD.003D47DDAA,0,0,1,0,0,0,0,0,1,0,1,160
3DD.003C099DF0,0,0,0,0,1,0,0,0,1,0,1,139
3DD.003D4245B9,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003C099E9A,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003C09A615,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003BEA1663,1,0,1,0,0,0,0,0,0,0,0,120
3DD.003D424650,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D424431,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D28125F,0,0,0,1,0,0,0,0,0,0,0,125
3DD.003C09A554,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D424D71,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D5C6CAB,0,0,0,1,0,0,0,0,1,0,1,224
3DD.003D424152,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D4245C1,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D424DAC,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D424AF5,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D424861,0,0,0,0,0,0,0,1,1,1,1,119
3DD.003BEA1311,0,0,1,0,0,0,0,0,0,0,0,125
3DD.003D424CCB,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D424B9F,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003C0997B8,0,0,0,0,0,0,0,1,1,1,1,82
3DD.003D425355,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D280C5A,0,0,0,1,0,0,0,0,0,0,1,137
3DD.003C09A91E,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424BCB,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D47E08B,0,0,0,1,0,0,0,0,1,1,0,140
3DD.003D424A3E,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D424AA7,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D47DD9F,0,0,1,0,0,0,0,0,1,0,1,111
3DD.003D4252DC,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D5C6B19,0,0,0,0,1,0,0,0,1,0,1,120
3DD.003C09A76E,0,0,0,0,0,0,0,1,1,1,1,84
3DD.003C09AB14,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424EA0,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D424B3F,0,0,0,0,0,0,0,1,1,1,1,82
3DD.003D4256D2,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C09AAF0,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003C09A130,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003BE9E86A,0,0,0,0,1,0,0,0,0,0,0,131
3DD.003D423E5F,0,0,0,0,0,0,0,1,1,1,1,113
3DD.003D281A08,0,1,0,0,0,0,0,0,1,0,1,120
3DD.003D424386,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003BC91E18,0,0,0,1,0,0,0,0,0,0,0,111
3DD.003C099F69,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D4241E1,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D425004,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D5C68C2,0,0,0,1,0,0,0,0,1,0,1,220
3DD.003D281BBC,0,0,0,1,0,0,0,0,0,0,1,130
3DD.003C099F71,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D281C08,0,0,0,1,0,0,0,0,1,0,1,129
3DD.003D42518D,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003D424563,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003C099A73,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D424413,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003C09AA44,0,0,0,0,0,0,0,1,1,1,1,110
3DD.003D4254B1,0,0,0,0,0,0,0,1,1,1,1,115
3DD.003D424DB2,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D424358,0,0,0,0,0,0,0,1,1,1,1,100
384.3B23A70833,0,0,0,1,0,0,0,0,0,0,0,116
3DD.003D424F08,0,0,0,0,0,0,0,1,1,1,1,116
3DD.003D42527D,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D4257D2,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D47DFCC,0,0,0,0,0,0,0,0,0,0,1,93
3DD.003D423F61,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D424288,0,0,0,0,0,0,0,1,1,1,1,107
3DD.003D280800,0,1,0,0,0,0,0,0,0,0,0,122
3DD.003D424FA3,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D4258E6,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003C09A6D6,0,0,0,0,0,0,0,1,1,1,1,80
3DD.003D47F9C6,0,0,0,1,0,0,0,0,1,1,0,140
3DD.003C09A045,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003C09906F,0,0,0,1,0,0,0,0,1,0,1,121
3DD.003D425283,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003C09A0C8,0,0,0,0,0,0,0,1,1,1,1,103
384.3B23A27D55,0,0,0,0,1,0,0,0,0,0,0,122
3DD.003D42586F,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D424C7B,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D280EE1,0,0,0,1,0,0,0,0,0,0,1,98
3DD.003D28112E,0,1,0,0,0,0,0,0,0,0,0,125
3DD.003D424D09,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D4246E3,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003C09A8DC,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003C09A92A,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D282430,0,0,0,1,0,0,0,0,0,0,1,160
3DD.003D4249B6,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D42569F,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003BC91DE7,0,0,0,0,1,0,0,0,0,0,0,120
3DD.003BEA146E,0,0,0,1,0,0,0,0,0,0,0,136
3DD.003D423E13,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D4250A9,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424AD4,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D47E38A,0,0,0,0,0,0,0,0,0,0,1,95
3DD.003C09AA74,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D4248E6,0,0,0,0,0,0,0,1,1,1,1,113
3DD.003D281BDF,0,0,1,0,0,0,0,0,1,0,1,137
3DD.003D42445D,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D42584A,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D425882,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003D281706,0,0,1,0,0,0,0,0,0,0,0,117
3DD.003D4255C9,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D425459,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D424355,1,0,0,0,0,0,0,1,1,1,1,91
3DD.003D424DAD,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D4250BD,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003BE9E83B,0,0,0,1,0,0,0,0,0,0,0,139
3DD.003D4245FB,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003C09A90E,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D424317,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D5C6D29,0,0,0,0,1,0,0,0,1,0,1,117
3DD.003D47E3D3,0,0,0,0,0,0,0,0,0,0,1,90
3DD.003BEA16BF,0,0,0,1,0,0,0,0,0,0,0,126
3DD.003D281D47,0,0,0,1,0,0,0,0,0,0,1,125
3DD.003D4246A6,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D423FFF,0,0,0,0,0,0,0,1,1,1,1,84
3DD.003D4254E8,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D4257B9,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D424342,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003C09993E,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003BE9D6E1,0,0,0,1,0,0,0,0,0,0,0,135
3DD.003D42589F,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D424955,0,0,0,0,0,0,0,1,1,1,1,89
384.3B23A97FCD,0,0,0,0,1,0,0,0,0,0,0,127
3DD.003D4247FD,0,0,0,0,0,0,0,1,1,1,1,89
384.3B2395D221,0,0,0,1,0,0,0,0,0,0,0,110
3DD.003D424BF4,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D424FB0,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D4251E6,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D5C68BB,0,0,0,1,0,0,0,0,1,0,1,124
3DD.003C09A874,0,0,0,0,1,0,0,0,1,0,1,106
3DD.003D424A61,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003D425380,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D42538D,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003C099D29,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D425672,0,0,0,0,0,0,0,1,1,1,1,84
3DD.003D42521C,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003D281BFB,0,0,1,0,0,0,0,0,1,0,1,140
3DD.003BEA1433,0,0,0,1,0,0,0,0,0,0,0,143
3DD.003D28134F,0,0,1,0,0,0,0,0,0,0,0,124
3DD.003D42503F,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003D424ADE,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003D4246F1,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D4256A4,0,0,0,0,0,0,0,1,1,1,1,90
